"FirstName","LastName","Email","Phone","City","Country","Company","Revenue","SignupDate","Status","Segment","Notes"
"First4430","Last4430","user4430@example.com","9000004430","Delhi","UK","Company1108","430710","2023-10-28","Pending","Enterprise","Clean row 4430"
"First4431","Last4431","user4431@example.com","9000004431","Mumbai","Germany","Company1108","430807","2023-10-29","Active","SMB","Clean row 4431"
"First4432","Last4432","user4432@example.com","9000004432","Hyderabad","Singapore","Company1108","430904","2023-10-30","Inactive","Mid-Market","Clean row 4432"
"First4433","Last4433","user4433@example.com","9000004433","Chennai","UAE","Company1109","431001","2023-10-31","Pending","Enterprise","Clean row 4433"
"First4434","Last4434","user4434@example.com","9000004434","Pune","India","Company1109","431098","2023-11-01","Active","SMB","Clean row 4434"
"First4435","Last4435","user4435@example.com","9000004435","Bangalore","USA","Company1109","431195","2023-11-02","Inactive","Mid-Market","Clean row 4435"
"First4436","Last4436","user4436@example.com","9000004436","Delhi","UK","Company1109","431292","2023-11-03","Pending","Enterprise","Clean row 4436"
"First4437","Last4437","user4437@example.com","9000004437","Mumbai","Germany","Company1110","431389","2023-11-04","Active","SMB","Clean row 4437"
"First4438","Last4438","user4438@example.com","9000004438","Hyderabad","Singapore","Company1110","431486","2023-11-05","Inactive","Mid-Market","Clean row 4438"
"First4439","Last4439","user4439@example.com","9000004439","Chennai","UAE","Company1110","431583","2023-11-06","Pending","Enterprise","Clean row 4439"
"First4440","Last4440","","9000004440","Pune","India","Company1110","431680","2023-11-07","Active","SMB","Clean row 4440"
"First4441","Last4441","user4441@example.com","9000004441","Bangalore","USA","Company1111","431777","2023-11-08","Inactive","Mid-Market","Clean row 4441"
"First4442","Last4442","user4442@example.com","9000004442","Delhi","UK","Company1111","431874","2023-11-09","Pending","Enterprise","Clean row 4442"
"First4443","Last4443","user4443@example.com","9000004443","Mumbai","Germany","Company1111","431971","2023-11-10","Active","SMB","Clean row 4443"
"First4444","Last4444","user4444@example.com","9000004444","Hyderabad","Singapore","Company1111","432068","2023-11-11","Inactive","Mid-Market","Clean row 4444"
"First4445","Last4445","user4445@example.com","9000004445","Chennai","UAE","Company1112","432165","2023-11-12","Pending","Enterprise","Clean row 4445"
"","Last4446","user4446@example.com","","Pune","India","Company1112","432262","2023-11-13","Active","SMB","Clean row 4446"
"First4447","Last4447","user4447@example.com","9000004447","Bangalore","USA","Company1112","432359","2023-11-14","Inactive","Mid-Market","Clean row 4447"
"First4448","Last4448","user4448@example.com","9000004448","Delhi","UK","Company1112","432456","2023-11-15","Pending","Enterprise","Clean row 4448"
"First4449","Last4449","user4449@example.com","9000004449","Mumbai","Germany","Company1113","432553","2023-11-16","Active","SMB","Clean row 4449"
"First4450","Last4450","bad-email-4450","9000004450","Hyderabad","Singapore","Company1113","432650","2023-11-17","Inactive","Mid-Market","Clean row 4450"
"First4451","Last4451","user4451@example.com","9000004451","Chennai","UAE","Company1113","432747","2023-11-18","Pending","Enterprise","Clean row 4451"
"First4452","Last4452","user4452@example.com","9000004452","Pune","India","Company1113","432844","2023-11-19","Active","SMB","Clean row 4452"
"First4453","Last4453","user4453@example.com","phone-4453","Bangalore","USA","Company1114","432941","2023-11-20","Inactive","Mid-Market","Clean row 4453"
"First4454","Last4454","user4454@example.com","9000004454","Delhi","UK","Company1114","433038","2023-11-21","Pending","Enterprise","Clean row 4454"
"First4455","Last4455","user4455@example.com","9000004455","Mumbai","Germany","Company1114","433135","2023-11-22","Active","SMB","Clean row 4455"
"First4456","Last4456","user4456@example.com","9000004456","Hyderabad","Singapore","Company1114","433232","2023-11-23","Inactive","Mid-Market","Clean row 4456"
"First4457","Last4457","user4457@example.com","9000004457","Chennai","UAE","Company1115","433329","2023-11-24","Pending","Enterprise","Clean row 4457"
"First4458","Last4458","user4458@example.com","9000004458","Pune","India","Company1115","433426","2023-11-25","Active","SMB","Clean row 4458"
"First4459","Last4459","user4459@example.com","9000004459","Bangalore","USA","Company1114","433523","2023-11-26","Inactive","Mid-Market","Clean row 4459"
"First4460","Last4460","user4460@example.com","9000004460","Delhi","UK","Company1115","433620","2023-11-27","Pending","Enterprise","Clean row 4460"
"First4461","Last4461","user4461@example.com","9000004461","Mumbai","Germany","Company1116","433717","2023-11-28","Active","SMB","Clean row 4461"
"First4462","Last4462","user4462@example.com","9000004462","Hyderabad","Singapore","Company1116","433814","2023-11-29","Inactive","Mid-Market","Clean row 4462"
"First4463","Last4463","user4463@example.com","9000004463","Chennai","UAE","Company1116","433911","2023-11-30","Pending","Enterprise","Clean row 4463"
"First4464","Last4464","user4464@example.com","9000004464","Pune","India","Company1116","434008","2023-12-01","Active","SMB","Clean row 4464"
"First4465","Last4465","user4465@example.com","9000004465","Bangalore","USA","Company1117","434105","2023-12-02","Inactive","Mid-Market","Clean row 4465"
"First4466","Last4466","user4466@example.com","9000004466","Delhi","UK","Company1117","434202","2023-12-03","Pending","Enterprise","Clean row 4466"
"First4467","Last4467","user4467@example.com","9000004467","Mumbai","Germany","Company1117","434299","2023-12-04","Active","SMB","Clean row 4467"
"First4468","Last4468","user4468@example.com","9000004468","Hyderabad","Singapore","Company1117","434396","2023-12-05","Inactive","Mid-Market","Clean row 4468"
"First4469","Last4469","user4469@example.com","9000004469","Chennai","UAE","Company1118","434493","2023-12-06","Pending","Enterprise","Clean row 4469"
"First4470","Last4470","user4470@example.com","9000004470","Pune","India","Company1118","434590","2023-12-07","Active","SMB","Clean row 4470"
"First4471","Last4471","user4471@example.com","9000004471","Bangalore","USA","Company1118","434687","2023-12-08","Inactive","Mid-Market","Clean row 4471"
"First4472","Last4472","user4472@example.com","9000004472","Delhi","UK","Company1118","434784","2023-12-09","","Enterprise","Needs follow up"
"First4473","Last4473","user4473@example.com","9000004473","Mumbai","Germany","Company1119","434881","2023-12-10","Active","SMB","Clean row 4473"
"First4474","Last4474","user4474@example.com","9000004474","Hyderabad","Singapore","Company1119","434978","2023-12-11","Inactive","Mid-Market","Clean row 4474"
"First4475","Last4475","bad-email-4475","9000004475","Chennai","UAE","Company1119","435075","2023-12-12","Pending","Enterprise","Clean row 4475"
"First4476","Last4476","user4476@example.com","9000004476","Pune","India","Company1119","435172","2023-12-13","Active","SMB","Clean row 4476"
"First4477","Last4477","user4477@example.com","9000004477","Bangalore","USA","Company1120","435269","2023-12-14","Inactive","Mid-Market","Clean row 4477"
"First4478","Last4478","user4478@example.com","9000004478","Delhi","UK","Company1120","435366","2023-12-15","Pending","Enterprise","Clean row 4478"
"First4479","Last4479","user4479@example.com","9000004479","Mumbai","Germany","Company1120","435463","2023-12-16","Active","SMB","Clean row 4479"
"First4480","Last4480","","9000004480","Hyderabad","Singapore","Company1120","435560","2023-12-17","Inactive","Mid-Market","Clean row 4480"
"First4481","Last4481","user4481@example.com","9000004481","Chennai","UAE","Company1121","435657","2023-12-18","Pending","Enterprise","Clean row 4481"
"First4482","Last4482","user4482@example.com","9000004482","Pune","India","Company1121","435754","2023-12-19","Active","SMB","Clean row 4482"
"First4483","Last4483","user4483@example.com","9000004483","Bangalore","USA","Company1121","435851","2023-12-20","Inactive","Mid-Market","Clean row 4483"
"First4484","Last4484","user4484@example.com","","Delhi","UK","Company1121","435948","2023-12-21","Pending","Enterprise","Clean row 4484"
"First4485","Last4485","user4484@example.com","9000004485","Mumbai","Germany","Company1122","436045","2023-12-22","Active","SMB","Clean row 4485"
"First4486","Last4486","user4486@example.com","9000004486","Hyderabad","Singapore","Company1122","436142","2023-12-23","Inactive","Mid-Market","Clean row 4486"
"First4487","Last4487","user4487@example.com","9000004487","Chennai","UAE","Company1122","436239","2023-12-24","Pending","Enterprise","Clean row 4487"
"First4488","","user4488@example.com","9000004488","Pune","India","Company1122","436336","2023-12-25","Active","SMB","Clean row 4488"
"First4489","Last4489","user4489@example.com","9000004489","Bangalore","USA","Company1123","436433","2023-12-26","Inactive","Mid-Market","Clean row 4489"
"First4490","Last4490","user4490@example.com","9000004490","Delhi","UK","Company1123","436530","2023-12-27","Pending","Enterprise","Clean row 4490"
"First4491","Last4491","user4491@example.com","9000004491","Mumbai","Germany","Company1123","436627","2023-12-28","Active","SMB","Clean row 4491"
"First4492","Last4492","user4492@example.com","9000004492","Hyderabad","Singapore","Company1123","436724","2023-12-29","Inactive","Mid-Market","Clean row 4492"
"First4493","Last4493","user4493@example.com","9000004493","Chennai","UAE","Company1124","436821","2023-12-30","Pending","Enterprise","Clean row 4493"
"First4494","Last4494","user4494@example.com","9000004494","Pune","India","Company1124","436918","2023-12-31","Active","SMB","Clean row 4494"
"First4495","Last4495","user4495@example.com","9000004495","Bangalore","USA","Company1124","437015","2024-01-01","Inactive","Mid-Market","Clean row 4495"
"First4496","Last4496","user4496@example.com","9000004496","Delhi","UK","Company1124","437112","2024-01-02","Pending","Enterprise","Clean row 4496"
"First4497","Last4497","user4497@example.com","9000004497","Mumbai","Germany","Company1125","437209","2024-01-03","Active","SMB","Clean row 4497"
"First4498","Last4498","user4498@example.com","9000004498","Hyderabad","Singapore","Company1125","437306","2024-01-04","Inactive","Mid-Market","Clean row 4498"
"First4499","Last4499","user4499@example.com","9000004499","Chennai","UAE","Company1125","437403","2024-01-05","Pending","Enterprise","Clean row 4499"
"First4500","Last4500","bad-email-4500","9000004500","Pune","India","Company1125","437500","2024-01-06","Active","SMB","Clean row 4500"
"First4501","Last4501","user4501@example.com","9000004501","Bangalore","USA","Company1126","437597","2024-01-07","Inactive","Mid-Market","Clean row 4501"
"First4502","Last4502","user4502@example.com","9000004502","Delhi","UK","Company1126","437694","2024-01-08","Pending","Enterprise","Clean row 4502"
"","Last4503","user4503@example.com","9000004503","Mumbai","Germany","Company1126","437791","2024-01-09","Active","SMB",""
"First4504","Last4504","user4504@example.com","9000004504","Hyderabad","Singapore","Company1126","437888","2024-01-10","Inactive","Mid-Market","Clean row 4504"
"First4505","Last4505","user4505@example.com","9000004505","Chennai","UAE","Company1127","437985","2024-01-11","Pending","Enterprise","Clean row 4505"
"First4506","Last4506","user4506@example.com","9000004506","Pune","India","Company1127","438082","2024-01-12","Active","SMB","Clean row 4506"
"First4507","Last4507","user4507@example.com","9000004507","Bangalore","USA","Company1127","438179","2024-01-13","Inactive","Mid-Market","Clean row 4507"
"First4508","Last4508","user4508@example.com","9000004508","Delhi","UK","Company1127","438276","2024-01-14","Pending","Enterprise","Clean row 4508"
"First4509","Last4509","user4509@example.com","9000004509","Mumbai","Germany","Company1128","438373","2024-01-15","Active","SMB","Clean row 4509"
"First4510","Last4510","user4510@example.com","9000004510","Hyderabad","Singapore","Company1128","","2024-01-16","Inactive","Mid-Market","Clean row 4510"
"First4511","Last4511","user4511@example.com","9000004511","Chennai","UAE","Company1128","438567","2024-01-17","Pending","Enterprise","Clean row 4511"
"First4512","Last4512","user4512@example.com","9000004512","Pune","India","Company1128","438664","2024-01-18","Active","SMB","Clean row 4512"
"First4513","Last4513","user4513@example.com","9000004513","Bangalore","USA","Company1129","438761","2024-01-19","Inactive","Mid-Market","Clean row 4513"
"First4514","Last4514","user4514@example.com","9000004514","Delhi","UK","Company1129","438858","2024-01-20","Pending","Enterprise","Clean row 4514"
"First4515","Last4515","user4515@example.com","9000004515","Mumbai","Germany","Company1129","438955","2024-01-21","Active","SMB","Needs follow up"
"First4516","Last4516","user4516@example.com","9000004516","Hyderabad","Singapore","Company1129","439052","2024-01-22","Inactive","Mid-Market","Clean row 4516"
"First4517","Last4517","user4517@example.com","9000004517","Chennai","UAE","Company1130","439149","2024-01-23","Pending","Enterprise","Clean row 4517"
"First4518","Last4518","user4518@example.com","9000004518","Pune","India","Company1130","439246","2024-01-24","Active","SMB","Clean row 4518"
